band,x,y,spatial_ref,admin_commune_2024_10m_b1,admin_quartiers_2024_10m_b1,air_temperature_2017_month_mean_10m_b12,dem_2019_10m_b1,dem_aspect_2019_10m_b1,dem_slope_2019_10m_b1,dem_surface_model_2019_10m_b1,flood_map_2021_10m_b1,hrl_treecover_2018_10m_b1,land_cover_2021_10m_b1,land_use_07_15_18_21_10m_b4,pH_CaCl_10m_b1,protected_areas_2023_10m_b1,public_forests_2024_10m_b1,shadow_2019_10m_b1,soil_map_25000_10m_main_classes_b1,soil_nitrat_10m_b1,twi_2019_10m_b1,Heracleum Mantegazzianum
1,78825.0,72515.0,0,0.0,0.0,289.4694,258.0,329.03625,8.293805,274.81012,1.0,71.0,70.0,0.0,5.5705996,0.0,-3.4028235e+38,0.7788208,11.0,2.1384814,0.24687804,False
1,78825.0,79235.0,0,35.0,8.0,285.89508,390.0,270.0,2.8624053,390.82257,0.0,0.0,92.0,210.0,4.8294625,0.0,-3.4028235e+38,0.072350055,3.0,2.6195853,0.21270595,False
1,78825.0,74165.0,0,54.0,13.0,289.8297,249.0,135.0,4.0446916,260.36465,1.0,80.0,70.0,313.0,5.566068,0.0,1.0,0.76130503,11.0,2.1906147,0.18383801,False
1,78825.0,76745.0,0,35.0,15.0,289.891,338.0,-9999.0,0.0,337.7861,0.0,0.0,20.0,115.0,5.4627013,0.0,-3.4028235e+38,0.3658149,0.0,1.9071555,0.20780294,False
1,78825.0,79075.0,0,35.0,8.0,285.91232,385.0,180.0,2.8624053,405.22043,0.0,93.0,70.0,313.0,4.8337364,0.0,1.0,0.624584,8.0,2.56805,0.17269176,False
1,78825.0,75195.0,0,54.0,5.0,289.88205,310.0,165.96376,5.8851295,316.47327,0.0,0.0,20.0,111.0,5.3903217,0.0,-3.4028235e+38,0.3162312,5.0,2.5605016,0.15993498,False
1,78825.0,74365.0,0,54.0,13.0,288.4002,296.0,206.56505,6.3793707,303.80908,0.0,0.0,10.0,115.0,5.5615783,0.0,-3.4028235e+38,0.26075065,3.0,2.3115957,0.19798233,False
1,78825.0,78455.0,0,35.0,8.0,288.87234,288.0,153.43495,9.520203,296.53336,0.0,78.0,70.0,111.0,5.0808244,0.0,-3.4028235e+38,0.61467034,5.0,2.4883218,0.17421481,False
1,78825.0,78015.0,0,35.0,24.0,286.01584,355.0,-9999.0,0.0,356.62604,0.0,0.0,91.0,210.0,5.375322,0.0,-3.4028235e+38,0.08903039,0.0,2.5480373,0.21726218,False
1,78825.0,76145.0,0,35.0,19.0,290.35138,329.0,333.43497,3.1996014,330.38812,0.0,0.0,91.0,111.0,5.3105593,0.0,-3.4028235e+38,0.34769493,0.0,1.9067602,0.18872783,False
1,78825.0,70015.0,0,0.0,0.0,290.51288,268.0,360.0,2.8624053,268.36954,0.0,0.0,91.0,0.0,5.7877436,0.0,-3.4028235e+38,0.100703776,8.0,2.697566,0.20547438,False
1,78825.0,74985.0,0,54.0,21.0,289.86,273.0,275.19443,39.63842,292.5303,0.0,83.0,70.0,313.0,5.4439144,0.0,1.0,0.67937213,3.0,2.5882103,0.21634501,False
1,78825.0,72015.0,0,0.0,0.0,289.71832,302.0,239.03624,4.16874,302.1822,0.0,0.0,92.0,0.0,5.418856,0.0,-3.4028235e+38,0.21826296,3.0,2.2324924,0.21669379,False
1,78825.0,72205.0,0,0.0,0.0,289.5668,300.0,296.56503,3.1996014,308.3051,0.0,84.0,70.0,0.0,5.4617043,0.0,-3.4028235e+38,0.6483821,3.0,2.1947062,0.18483055,False
1,78825.0,75145.0,0,54.0,5.0,289.88205,291.0,153.8861,35.373745,318.45532,0.0,66.0,70.0,313.0,5.414593,0.0,-3.4028235e+38,0.5898175,3.0,2.5836897,0.20436276,False
1,78825.0,74865.0,0,54.0,21.0,289.91357,275.0,228.30186,42.63786,288.71973,0.0,65.0,70.0,313.0,5.4757414,0.0,1.0,0.76112294,3.0,2.5568986,0.21166846,False
1,78825.0,75785.0,0,35.0,19.0,288.12866,277.0,311.63354,31.051292,280.92123,0.0,63.0,80.0,111.0,5.3446393,0.0,-3.4028235e+38,0.76560175,3.0,2.1442204,0.2084538,False
1,78825.0,77165.0,0,35.0,15.0,288.9657,341.0,251.56505,2.263636,341.30902,0.0,0.0,91.0,220.0,5.616186,0.0,-3.4028235e+38,0.1013721,0.0,2.1336837,0.19418494,False
1,78825.0,76015.0,0,35.0,19.0,288.75623,325.0,153.43495,3.1996014,333.49844,0.0,55.0,20.0,115.0,5.324527,0.0,-3.4028235e+38,0.5708914,0.0,1.9750608,0.21604922,False
1,78825.0,74865.0,0,54.0,21.0,289.91357,275.0,228.30186,42.63786,288.71973,0.0,65.0,70.0,313.0,5.4757414,0.0,1.0,0.76112294,3.0,2.5568986,0.21166846,False
1,78825.0,76005.0,0,35.0,19.0,288.75623,324.0,153.43495,9.520203,328.15964,0.0,46.0,20.0,115.0,5.324527,0.0,-3.4028235e+38,0.57331896,0.0,1.9750608,0.21772952,False
1,78825.0,75415.0,0,54.0,5.0,289.80237,325.0,161.56505,2.263636,332.18286,0.0,0.0,10.0,111.0,5.36118,0.0,-3.4028235e+38,0.3608197,5.0,2.46312,0.19186836,False
1,78825.0,74865.0,0,54.0,21.0,289.91357,275.0,228.30186,42.63786,288.71973,0.0,65.0,70.0,313.0,5.4757414,0.0,1.0,0.76112294,3.0,2.5568986,0.21166846,False
1,78825.0,76315.0,0,35.0,19.0,290.47183,329.0,161.56505,4.520228,331.7581,0.0,0.0,20.0,612.0,5.299668,0.0,-3.4028235e+38,0.072113074,0.0,1.8280284,0.22302133,False
1,78825.0,75005.0,0,54.0,21.0,289.86,272.0,282.61932,40.637253,294.045,0.0,82.0,70.0,313.0,5.4439144,0.0,1.0,0.6541825,3.0,2.5882103,0.17239198,False
1,78825.0,75655.0,0,35.0,5.0,289.76706,321.0,326.30994,5.1506524,321.13577,0.0,69.0,20.0,114.0,5.350254,0.0,-3.4028235e+38,0.24102007,11.0,2.320428,0.2022013,False
1,78825.0,78295.0,0,35.0,8.0,289.1431,268.0,-9999.0,0.0,268.99496,0.0,0.0,60.0,522.0,5.1818776,0.0,-3.4028235e+38,0.29636654,0.0,2.520312,0.40179396,False
1,78825.0,76935.0,0,35.0,15.0,289.27112,345.0,206.56505,3.1996014,346.37216,0.0,0.0,20.0,115.0,5.554488,0.0,-3.4028235e+38,0.40235922,0.0,2.0115547,0.20155051,False
1,78825.0,74785.0,0,54.0,21.0,289.85425,268.0,278.97263,35.803925,271.61508,0.0,57.0,80.0,313.0,5.5042396,0.0,-3.4028235e+38,0.7490593,3.0,2.5568986,0.19653358,False
1,78825.0,75295.0,0,54.0,5.0,289.8912,319.0,164.74489,8.1112795,319.45102,0.0,0.0,91.0,233.0,5.372163,0.0,-3.4028235e+38,0.2809859,5.0,2.5179925,0.19622728,False
1,78825.0,79015.0,0,35.0,8.0,285.89047,380.0,188.1301,5.051152,395.87405,0.0,88.0,70.0,312.0,4.8606114,0.0,-3.4028235e+38,0.82835263,5.0,2.5229876,0.20566224,False
1,78825.0,78245.0,0,35.0,8.0,289.1431,269.0,309.2894,10.073966,278.23996,0.0,0.0,70.0,133.0,5.2442126,0.0,-3.4028235e+38,0.52546597,0.0,2.5427594,0.19811954,False
1,78825.0,74245.0,0,54.0,13.0,290.23746,280.0,157.24902,22.791824,299.9167,0.0,82.0,70.0,313.0,5.566068,0.0,1.0,0.6751669,3.0,2.2488384,0.2533613,False
1,78825.0,74785.0,0,54.0,21.0,289.85425,268.0,278.97263,35.803925,271.61508,0.0,57.0,80.0,313.0,5.5042396,0.0,-3.4028235e+38,0.7490593,3.0,2.5568986,0.19653358,False
1,78825.0,75495.0,0,54.0,5.0,289.81808,326.0,-9999.0,0.0,328.61246,0.0,0.0,80.0,111.0,5.3568726,0.0,-3.4028235e+38,0.44952887,5.0,2.3975387,0.22564445,False
1,78825.0,75005.0,0,54.0,21.0,289.86,272.0,282.61932,40.637253,294.045,0.0,82.0,70.0,313.0,5.4439144,0.0,1.0,0.6541825,3.0,2.5882103,0.17239198,False
1,78825.0,75155.0,0,54.0,5.0,289.88205,301.0,151.46002,39.044003,313.39984,0.0,64.0,70.0,313.0,5.3903217,0.0,-3.4028235e+38,0.8190284,3.0,2.5836897,0.20196976,False
1,78825.0,77015.0,0,35.0,15.0,289.27112,345.0,-9999.0,0.0,354.14316,0.0,45.0,91.0,111.0,5.585864,0.0,-3.4028235e+38,0.5510112,0.0,2.071015,0.20262817,False
1,78825.0,73825.0,0,61.0,4.0,290.21957,293.0,336.8014,5.438008,293.76895,0.0,0.0,70.0,111.0,5.583806,0.0,-3.4028235e+38,0.3328008,5.0,1.974272,0.21200639,False
1,78825.0,77515.0,0,35.0,15.0,288.73926,346.0,326.30994,5.1506524,347.0985,0.0,0.0,92.0,210.0,5.583858,0.0,-3.4028235e+38,0.12242709,0.0,2.3757915,0.22031802,False
1,78825.0,75465.0,0,54.0,5.0,289.81808,325.0,-9999.0,0.0,328.04028,0.0,0.0,91.0,111.0,5.3568726,0.0,-3.4028235e+38,0.44108677,5.0,2.46312,0.20822182,False
1,78825.0,75515.0,0,54.0,5.0,289.81808,326.0,-9999.0,0.0,328.35345,0.0,0.0,91.0,111.0,5.3568726,0.0,-3.4028235e+38,0.40232357,5.0,2.3975387,0.21165924,False
1,78825.0,76985.0,0,35.0,15.0,289.27112,345.0,-9999.0,0.0,349.5683,0.0,41.0,70.0,220.0,5.585864,0.0,-3.4028235e+38,0.48993996,0.0,2.071015,0.20052782,False
1,78825.0,74165.0,0,54.0,13.0,289.8297,249.0,135.0,4.0446916,260.36465,1.0,80.0,70.0,313.0,5.566068,0.0,1.0,0.76130503,11.0,2.1906147,0.18383801,False
1,78825.0,75565.0,0,35.0,5.0,289.7824,325.0,-9999.0,0.0,333.17242,0.0,58.0,70.0,111.0,5.3536325,0.0,-3.4028235e+38,0.57286876,11.0,2.3975387,0.1818303,False
1,78825.0,72485.0,0,0.0,0.0,289.4694,270.0,338.7495,25.772654,275.07794,0.0,70.0,70.0,0.0,5.5705996,0.0,-3.4028235e+38,0.8905911,11.0,2.1384814,0.21307221,False
1,78825.0,75695.0,0,35.0,5.0,289.76706,315.0,322.12503,15.909877,333.95544,0.0,74.0,70.0,313.0,5.350254,0.0,1.0,0.6192999,3.0,2.2341702,0.2042256,False
1,78825.0,75085.0,0,54.0,21.0,289.85733,266.0,152.65013,22.20139,284.96423,0.0,58.0,70.0,450.0,5.414593,0.0,-3.4028235e+38,0.74008054,3.0,2.5836897,0.17845565,False
1,78825.0,75445.0,0,54.0,5.0,289.81808,325.0,-9999.0,0.0,333.68094,0.0,0.0,10.0,111.0,5.36118,0.0,-3.4028235e+38,0.5444609,5.0,2.46312,0.19229479,False
1,78825.0,76005.0,0,35.0,19.0,288.75623,324.0,153.43495,9.520203,328.15964,0.0,46.0,20.0,115.0,5.324527,0.0,-3.4028235e+38,0.57331896,0.0,1.9750608,0.21772952,False
1,78825.0,74855.0,0,54.0,21.0,289.91357,267.0,245.55605,42.183765,284.29214,0.0,51.0,70.0,313.0,5.4757414,0.0,1.0,0.69181377,3.0,2.5568986,0.18943892,False
1,78825.0,76435.0,0,35.0,15.0,290.09744,335.0,183.81407,10.642691,338.90985,0.0,0.0,91.0,115.0,5.3208737,0.0,-3.4028235e+38,0.39766815,0.0,1.8245571,0.20626536,False
1,78825.0,76175.0,0,35.0,19.0,290.35138,326.0,336.8014,5.438008,339.87213,0.0,71.0,70.0,111.0,5.296625,0.0,-3.4028235e+38,0.769747,0.0,1.8564491,0.24208432,False
1,78825.0,78675.0,0,0.0,0.0,288.86145,330.0,155.55605,24.375956,363.46457,0.0,87.0,70.0,0.0,4.998522,250.0,-3.4028235e+38,0.6777672,3.0,2.4157436,0.17878444,False
1,78825.0,76015.0,0,35.0,19.0,288.75623,325.0,153.43495,3.1996014,333.49844,0.0,55.0,20.0,115.0,5.324527,0.0,-3.4028235e+38,0.5708914,0.0,1.9750608,0.21604922,False
1,78825.0,77915.0,0,35.0,24.0,285.99817,356.0,-9999.0,0.0,357.4923,0.0,0.0,92.0,210.0,5.4325843,0.0,-3.4028235e+38,0.06906014,0.0,2.525374,0.2118062,False
1,78825.0,74625.0,0,54.0,13.0,289.7702,281.0,165.25644,26.158983,304.94528,0.0,88.0,70.0,313.0,5.5456142,0.0,1.0,0.6342522,3.0,2.4827886,0.2566917,False
1,78825.0,74055.0,0,61.0,4.0,290.188,279.0,339.44394,12.057194,295.98267,0.0,83.0,70.0,311.0,5.5687404,0.0,-3.4028235e+38,0.65529764,3.0,2.1347091,0.19747579,False
1,78825.0,71015.0,0,0.0,0.0,290.30847,303.0,135.0,4.0446916,303.442,0.0,0.0,80.0,0.0,5.671196,0.0,-3.4028235e+38,0.14873463,3.0,2.2885766,0.21142259,False
1,78825.0,78615.0,0,0.0,0.0,288.97208,315.0,149.03624,12.334204,349.5396,0.0,83.0,70.0,0.0,5.043012,250.0,-3.4028235e+38,0.6203713,3.0,2.4196842,0.21963933,False
1,78825.0,78015.0,0,35.0,24.0,286.01584,355.0,-9999.0,0.0,356.62604,0.0,0.0,91.0,210.0,5.375322,0.0,-3.4028235e+38,0.08903039,0.0,2.5480373,0.21726218,False
1,78825.0,77195.0,0,35.0,15.0,288.9657,342.0,171.8699,5.051152,342.00735,0.0,0.0,91.0,220.0,5.616186,0.0,-3.4028235e+38,0.046578225,0.0,2.1983376,0.26662156,False
1,78825.0,75825.0,0,35.0,19.0,288.12866,261.0,317.48956,22.144875,266.48917,0.0,0.0,10.0,111.0,5.3446393,0.0,-3.4028235e+38,0.4783267,3.0,2.1442204,0.17326093,False
1,78825.0,75515.0,0,54.0,5.0,289.81808,326.0,-9999.0,0.0,328.35345,0.0,0.0,91.0,111.0,5.3568726,0.0,-3.4028235e+38,0.40232357,5.0,2.3975387,0.21165924,False
1,78825.0,75575.0,0,35.0,5.0,289.7824,325.0,-9999.0,0.0,328.72498,0.0,0.0,70.0,111.0,5.3536325,0.0,-3.4028235e+38,0.527516,11.0,2.320428,0.21141072,False
1,78825.0,75345.0,0,54.0,5.0,289.80237,322.0,153.43495,3.1996014,333.7289,0.0,0.0,10.0,160.0,5.372163,0.0,-3.4028235e+38,0.35905474,5.0,2.5179925,0.17370474,False
1,78825.0,72775.0,0,0.0,0.0,286.95273,293.0,216.25385,13.089463,308.7956,0.0,85.0,70.0,0.0,5.643479,0.0,-3.4028235e+38,0.61013764,3.0,2.0849295,0.19486807,False
1,78825.0,76785.0,0,35.0,15.0,289.891,339.0,135.0,1.0127505,340.5125,0.0,0.0,91.0,115.0,5.512674,0.0,-3.4028235e+38,0.07612723,0.0,1.956527,0.21721725,False
1,78825.0,75535.0,0,54.0,5.0,289.7824,326.0,315.0,3.0357237,329.7737,0.0,0.0,20.0,131.0,5.3568726,0.0,-3.4028235e+38,0.4437941,5.0,2.3975387,0.18608116,False
1,78825.0,73015.0,0,0.0,0.0,287.24365,308.0,180.0,2.8624053,308.72443,0.0,0.0,92.0,0.0,5.651753,0.0,-3.4028235e+38,0.04883641,8.0,2.0225472,0.20816568,False
1,78825.0,78655.0,0,0.0,0.0,288.86145,322.0,157.38014,18.004162,349.25153,0.0,78.0,70.0,0.0,4.998522,250.0,-3.4028235e+38,0.8914458,3.0,2.4196842,0.19473162,False
1,78825.0,75005.0,0,54.0,21.0,289.86,272.0,282.61932,40.637253,294.045,0.0,82.0,70.0,313.0,5.4439144,0.0,1.0,0.6541825,3.0,2.5882103,0.17239198,False
1,78825.0,76125.0,0,35.0,19.0,290.32867,329.0,180.0,2.8624053,330.4378,0.0,0.0,20.0,612.0,5.3105593,0.0,-3.4028235e+38,0.2870684,0.0,1.9067602,0.2089266,False
1,78825.0,74595.0,0,54.0,13.0,289.7702,272.0,206.56505,6.3793707,301.41,0.0,84.0,20.0,612.0,5.5456142,0.0,-3.4028235e+38,0.6631682,3.0,2.4827886,0.19422954,False
1,78825.0,75005.0,0,54.0,21.0,289.86,272.0,282.61932,40.637253,294.045,0.0,82.0,70.0,313.0,5.4439144,0.0,1.0,0.6541825,3.0,2.5882103,0.17239198,False
1,78825.0,74865.0,0,54.0,21.0,289.91357,275.0,228.30186,42.63786,288.71973,0.0,65.0,70.0,313.0,5.4757414,0.0,1.0,0.76112294,3.0,2.5568986,0.21166846,False
1,78825.0,77185.0,0,35.0,15.0,288.9657,341.0,180.0,2.8624053,341.35614,0.0,0.0,91.0,220.0,5.616186,0.0,-3.4028235e+38,0.048266195,0.0,2.1983376,0.25287083,False
1,78825.0,73145.0,0,61.0,4.0,290.18695,314.0,315.0,3.0357237,315.02655,0.0,0.0,91.0,133.0,5.6451945,0.0,-3.4028235e+38,0.2369378,8.0,1.9491429,0.2572733,False
1,78825.0,75155.0,0,54.0,5.0,289.88205,301.0,151.46002,39.044003,313.39984,0.0,64.0,70.0,313.0,5.3903217,0.0,-3.4028235e+38,0.8190284,3.0,2.5836897,0.20196976,False
1,78095.0,72705.0,0,0.0,0.0,290.63464,294.0,-9999.0,0.0,295.4503,0.0,0.0,20.0,0.0,5.6568785,0.0,-3.4028235e+38,0.3448246,5.0,1.8108188,0.21247217,False
1,78095.0,78055.0,0,35.0,8.0,289.3741,277.0,161.56505,8.984877,278.38705,0.0,0.0,80.0,115.0,5.540504,0.0,-3.4028235e+38,0.21767098,5.0,2.1987154,0.17252102,False
1,78095.0,77915.0,0,35.0,8.0,289.43738,250.0,171.02737,13.519691,259.63385,0.0,76.0,70.0,313.0,5.6226745,0.0,-3.4028235e+38,0.6999443,5.0,2.211575,0.1934374,False
1,78095.0,73055.0,0,61.0,4.0,291.10883,289.0,333.43497,3.1996014,298.02042,0.0,0.0,10.0,111.0,5.5885243,0.0,-3.4028235e+38,0.4109193,5.0,1.8330729,0.18890822,False
1,78095.0,76245.0,0,35.0,15.0,290.1811,318.0,135.0,8.049468,326.31305,0.0,0.0,10.0,115.0,5.2779856,0.0,-3.4028235e+38,0.32321537,7.0,1.8873904,0.19345756,False
1,78095.0,74315.0,0,61.0,3.0,289.8323,291.0,116.56505,3.1996014,293.8881,0.0,0.0,20.0,612.0,5.3341913,0.0,-3.4028235e+38,0.54050255,5.0,2.2268536,0.21489513,False
1,78095.0,75075.0,0,75.0,12.0,290.38516,292.0,135.0,1.0127505,292.07068,0.0,0.0,70.0,133.0,5.351238,0.0,-3.4028235e+38,0.29282182,5.0,2.606214,0.19665328,False
1,78095.0,75055.0,0,75.0,12.0,290.38516,290.0,173.6598,29.508194,297.95322,0.0,0.0,70.0,133.0,5.351238,0.0,-3.4028235e+38,0.62275875,5.0,2.6456804,0.20113522,False
1,78095.0,76365.0,0,35.0,15.0,290.05634,326.0,135.0,3.0357237,350.1839,0.0,0.0,10.0,115.0,5.2351537,0.0,-3.4028235e+38,0.26156816,7.0,1.8911285,0.21249858,False
1,78095.0,75045.0,0,75.0,12.0,290.38516,279.0,170.36246,33.90047,289.10794,0.0,0.0,70.0,133.0,5.3393836,0.0,-3.4028235e+38,0.63031834,5.0,2.6456804,0.17339581,False
1,78095.0,75795.0,0,75.0,15.0,290.82803,313.0,204.44395,8.588925,330.73837,0.0,0.0,70.0,313.0,5.3655415,0.0,-3.4028235e+38,0.65327215,5.0,2.0576508,0.17973474,False
1,78095.0,75385.0,0,75.0,7.0,290.8464,270.0,161.56505,6.762861,278.17078,0.0,0.0,70.0,115.0,5.3784347,0.0,-3.4028235e+38,0.45918635,5.0,2.4132655,0.20103456,False
1,78095.0,74905.0,0,61.0,3.0,289.9976,249.0,323.1301,7.125016,250.35815,0.0,0.0,10.0,144.0,5.328,0.0,-3.4028235e+38,0.36097795,5.0,2.6619892,0.17989458,False
1,78095.0,73015.0,0,61.0,4.0,290.97556,290.0,-9999.0,0.0,290.76508,0.0,0.0,20.0,612.0,5.608656,0.0,-3.4028235e+38,0.1293369,5.0,1.8330729,0.20842968,False
1,78095.0,74155.0,0,61.0,3.0,289.822,285.0,161.56505,2.263636,287.39117,0.0,0.0,20.0,111.0,5.3487024,0.0,-3.4028235e+38,0.2765912,5.0,2.056454,0.20306574,False
1,78095.0,75585.0,0,75.0,7.0,290.81476,241.0,135.0,3.0357237,244.33028,0.0,50.0,20.0,612.0,5.381215,0.0,-3.4028235e+38,0.34479615,5.0,2.232428,0.19311884,False
1,78095.0,75155.0,0,75.0,12.0,290.80243,274.0,341.56506,28.960077,280.73895,0.0,79.0,70.0,111.0,5.3623734,0.0,-3.4028235e+38,0.70080626,3.0,2.606214,0.2449877,False
1,78095.0,72295.0,0,0.0,0.0,290.67374,296.0,251.56505,2.263636,296.4598,0.0,0.0,20.0,0.0,5.7538195,0.0,-3.4028235e+38,0.0664663,5.0,2.0095878,0.20746505,False
1,78095.0,74795.0,0,61.0,3.0,290.07126,275.0,303.69006,15.131807,289.5396,0.0,79.0,70.0,313.0,5.31921,0.0,-3.4028235e+38,0.7152766,5.0,2.645236,0.15931045,False
1,78095.0,74195.0,0,61.0,3.0,289.822,287.0,101.30993,3.6469705,291.02438,0.0,0.0,91.0,111.0,5.3487024,0.0,-3.4028235e+38,0.5742168,5.0,2.1308835,0.19530176,False
1,78095.0,77315.0,0,35.0,24.0,288.8118,340.0,180.0,4.2891536,344.64035,0.0,46.0,70.0,313.0,5.5983467,250.0,-3.4028235e+38,0.4328631,5.0,2.286836,0.19236435,False
1,78095.0,72515.0,0,0.0,0.0,290.9738,295.0,225.0,2.0248685,295.9763,0.0,0.0,20.0,0.0,5.7225327,0.0,-3.4028235e+38,0.24140126,5.0,1.8942726,0.21576393,False
1,78095.0,79235.0,0,35.0,8.0,288.9426,320.0,311.42365,15.822444,323.06836,0.0,77.0,70.0,313.0,5.4762993,250.0,3.0,0.9245721,5.0,2.554023,0.2004251,False
1,78095.0,74165.0,0,61.0,3.0,289.822,286.0,153.43495,3.1996014,300.34854,0.0,0.0,10.0,111.0,5.3487024,0.0,-3.4028235e+38,0.340172,5.0,2.056454,0.30625397,False
1,78095.0,76745.0,0,35.0,15.0,289.39087,326.0,158.9625,9.876473,333.00198,0.0,55.0,70.0,111.0,5.26441,0.0,-3.4028235e+38,0.6358512,3.0,2.0246072,0.19000247,False
1,78095.0,79075.0,0,35.0,8.0,288.73254,349.0,265.23636,16.75389,365.39954,0.0,69.0,70.0,313.0,5.449592,250.0,3.0,0.70365167,5.0,2.50182,0.17403288,False
1,78095.0,75195.0,0,75.0,7.0,290.80243,254.0,331.92752,23.025494,253.58168,0.0,0.0,20.0,111.0,5.3623734,0.0,-3.4028235e+38,0.4233533,3.0,2.5534952,0.1747252,False
1,78095.0,74365.0,0,61.0,3.0,290.10022,294.0,144.46233,6.1373796,306.83484,0.0,66.0,70.0,650.0,5.323344,0.0,-3.4028235e+38,0.6699803,5.0,2.2268536,0.20076211,False
1,78095.0,78455.0,0,35.0,8.0,288.9959,344.0,264.80557,7.8609586,343.57364,0.0,0.0,92.0,210.0,5.36611,0.0,-3.4028235e+38,0.3217966,3.0,2.253445,0.225407,False
1,78095.0,78015.0,0,35.0,8.0,289.49457,269.0,153.43495,9.520203,271.1393,0.0,0.0,91.0,115.0,5.584708,0.0,-3.4028235e+38,0.14990257,5.0,2.1987154,0.20175754,False
1,78095.0,76145.0,0,35.0,15.0,290.27933,314.0,303.69006,10.2193775,334.9117,0.0,0.0,10.0,313.0,5.30432,0.0,2.0,0.73475826,5.0,1.9039294,0.16606084,False
1,78095.0,70015.0,0,0.0,0.0,287.57495,286.0,360.0,2.8624053,287.19928,0.0,0.0,91.0,0.0,5.6210256,0.0,-3.4028235e+38,0.08953706,8.0,2.6395607,0.1938364,False
1,78095.0,74985.0,0,54.0,12.0,290.1813,249.0,140.19443,11.048352,251.56677,0.0,0.0,20.0,611.0,5.3393836,0.0,-3.4028235e+38,0.10048952,5.0,2.6456804,0.21210587,False
1,78095.0,72015.0,0,0.0,0.0,290.4747,295.0,341.56506,2.263636,298.84232,0.0,0.0,20.0,0.0,5.707921,0.0,-3.4028235e+38,0.42179814,5.0,2.1370614,0.19441952,False
1,78095.0,72205.0,0,0.0,0.0,290.6398,295.0,251.56505,2.263636,296.51132,0.0,0.0,80.0,0.0,5.7490816,0.0,-3.4028235e+38,0.4126607,5.0,2.0591924,0.19770624,False
1,78095.0,75145.0,0,75.0,12.0,290.80243,281.0,349.2869,25.206566,281.68854,0.0,72.0,20.0,111.0,5.351238,0.0,-3.4028235e+38,0.38742042,5.0,2.606214,0.16656518,False
1,78095.0,74865.0,0,61.0,3.0,289.9976,258.0,322.59467,14.976608,258.4593,0.0,0.0,80.0,144.0,5.328,0.0,-3.4028235e+38,0.46032986,5.0,2.645236,0.19802476,False
1,78095.0,75785.0,0,75.0,15.0,290.82803,311.0,191.30994,7.264626,333.42755,0.0,0.0,70.0,313.0,5.3655415,0.0,-3.4028235e+38,0.5248633,5.0,2.0576508,0.20461331,False
1,78095.0,77165.0,0,35.0,24.0,288.82016,305.0,156.8014,25.453787,315.7863,0.0,65.0,70.0,313.0,5.5382876,0.0,1.0,0.60318077,5.0,2.2142355,0.2318127,False
1,78095.0,76015.0,0,35.0,15.0,290.71136,321.0,296.56503,3.1996014,324.0369,0.0,0.0,20.0,115.0,5.327809,0.0,-3.4028235e+38,0.25340065,5.0,1.9375436,0.18408062,False
1,78095.0,74865.0,0,61.0,3.0,289.9976,258.0,322.59467,14.976608,258.4593,0.0,0.0,80.0,144.0,5.328,0.0,-3.4028235e+38,0.46032986,5.0,2.645236,0.19802476,False
1,78095.0,76005.0,0,35.0,15.0,290.71136,321.0,270.0,2.8624053,324.01944,0.0,0.0,20.0,115.0,5.327809,0.0,-3.4028235e+38,0.31320307,5.0,1.9375436,0.27183557,False
1,78095.0,75415.0,0,75.0,7.0,290.8464,271.0,333.43497,3.1996014,274.66327,0.0,64.0,20.0,115.0,5.3784347,0.0,-3.4028235e+38,0.37459847,5.0,2.4132655,0.20458534,False
1,78095.0,74865.0,0,61.0,3.0,289.9976,258.0,322.59467,14.976608,258.4593,0.0,0.0,80.0,144.0,5.328,0.0,-3.4028235e+38,0.46032986,5.0,2.645236,0.19802476,False
1,78095.0,76315.0,0,35.0,15.0,290.1811,326.0,161.56505,2.263636,340.91312,0.0,0.0,10.0,115.0,5.25423,0.0,-3.4028235e+38,0.5243545,7.0,1.8911285,0.19583367,False
1,78095.0,75005.0,0,54.0,12.0,290.1813,260.0,150.15407,41.318623,263.91504,0.0,0.0,20.0,114.0,5.3393836,0.0,-3.4028235e+38,0.15925072,5.0,2.6456804,0.16347554,False
1,78095.0,75655.0,0,75.0,7.0,289.44107,243.0,153.43495,3.1996014,245.60968,0.0,0.0,20.0,612.0,5.3760085,0.0,-3.4028235e+38,0.339596,5.0,2.232428,0.20724104,False
1,78095.0,78295.0,0,35.0,8.0,288.9981,321.0,198.43495,8.984877,342.8257,0.0,80.0,70.0,312.0,5.440662,0.0,-3.4028235e+38,0.6835205,5.0,2.2209766,0.19196422,False
1,78095.0,76935.0,0,35.0,15.0,288.75955,334.0,305.5377,6.1373796,336.22913,0.0,0.0,20.0,220.0,5.3502746,0.0,-3.4028235e+38,0.35993147,5.0,2.118619,0.17032868,False
1,78095.0,74785.0,0,61.0,3.0,290.07126,276.0,315.0,10.024988,287.8158,0.0,82.0,70.0,313.0,5.31921,0.0,-3.4028235e+38,0.5956286,5.0,2.645236,0.16353187,False
1,78095.0,75295.0,0,75.0,7.0,290.94562,243.0,108.43495,4.520228,244.01884,1.0,0.0,20.0,160.0,5.371741,0.0,-3.4028235e+38,0.098178044,5.0,2.4911232,0.21271414,False
1,78095.0,79015.0,0,35.0,8.0,288.7241,343.0,232.43141,22.295124,372.33438,0.0,87.0,70.0,313.0,5.4222054,250.0,3.0,0.5572131,5.0,2.4525948,0.20831248,False
